rfi_bin_bots,rfi_bin_tops,kurt
2111.7500038146973,2111.875003784895,98.99504014903825
2111.8750038146973,2112.000003784895,136.94169070957642
2112.0000038146973,2112.125003784895,103.81425261547429
2112.1250038146973,2112.250003784895,130.5722292125496
2112.2500038146973,2112.375003784895,108.22889657284436
2112.3750038146973,2112.500003784895,65.34241355869275
2112.5000038146973,2112.625003784895,143.6277402550846
2112.6250038146973,2112.750003784895,130.39118894211842
2112.7500038146973,2112.875003784895,133.70368684813522
2112.8750038146973,2113.000003784895,155.3786891765735
2113.0000038146973,2113.125003784895,175.46926343027897
2113.1250038146973,2113.250003784895,138.24966742685262
2113.2500038146973,2113.375003784895,107.87574338472153
2113.3750038146973,2113.500003784895,91.15049854251001
2113.5000038146973,2113.625003784895,59.603736749839854
2113.6250038146973,2113.750003784895,157.61479000937004
2113.7500038146973,2113.875003784895,128.4926158596382
2113.8750038146973,2114.000003784895,164.19739881484398
2114.0000038146973,2114.125003784895,408.1291580602139
2114.1250038146973,2114.250003784895,126.87427849238648
2114.2500038146973,2114.375003784895,160.55440418776146
2114.3750038146973,2114.500003784895,82.70275462603739
2114.5000038146973,2114.625003784895,81.72289241637982
2114.6250038146973,2114.750003784895,115.34333963360298
2114.7500038146973,2114.875003784895,76.63355214181826
2114.8750038146973,2115.000003784895,160.5330246649193
2115.0000038146973,2115.125003784895,118.24410129563233
2115.1250038146973,2115.250003784895,135.21382029347154
2115.2500038146973,2115.375003784895,87.47838134171158
2115.3750038146973,2115.500003784895,125.52531201514358
2115.5000038146973,2115.625003784895,96.94826537212401
2115.6250038146973,2115.750003784895,109.81218875014599
2115.7500038146973,2115.875003784895,84.98311704710044
2115.8750038146973,2116.000003784895,130.24422104645146
2116.0000038146973,2116.125003784895,100.47328141503009
2116.1250038146973,2116.250003784895,102.97555985505149
2116.2500038146973,2116.375003784895,208.6899782191365
2116.3750038146973,2116.500003784895,103.94808021395983
2116.5000038146973,2116.625003784895,92.31347677925656
2116.6250038146973,2116.750003784895,92.11885363585647
2116.7500038146973,2116.875003784895,79.63630743619046
2116.8750038146973,2117.000003784895,107.29646111568411
2117.0000038146973,2117.125003784895,128.45182013985897
2117.1250038146973,2117.250003784895,92.66290572448378
2117.2500038146973,2117.375003784895,98.58126624497191
2117.3750038146973,2117.500003784895,73.40195201216852
2117.5000038146973,2117.625003784895,81.61461880467148
2117.6250038146973,2117.750003784895,123.00491413990025
2117.7500038146973,2117.875003784895,96.77285608380882
2117.8750038146973,2118.000003784895,81.09131332399014
2118.0000038146973,2118.125003784895,60.07237672816641
2118.1250038146973,2118.250003784895,139.20558747876268
2118.2500038146973,2118.375003784895,217.50519879634953
2118.3750038146973,2118.500003784895,74.16758205529905
2118.5000038146973,2118.625003784895,95.76085669224712
2118.6250038146973,2118.750003784895,107.51063957818022
2118.7500038146973,2118.875003784895,128.01181698368183
2118.8750038146973,2119.000003784895,99.7040162413877
2119.0000038146973,2119.125003784895,118.8514540123102
2119.1250038146973,2119.250003784895,128.63737826161312
2119.2500038146973,2119.375003784895,118.7248645487479
2119.3750038146973,2119.500003784895,76.42780144269203
2119.5000038146973,2119.625003784895,246.87582931003683
2119.6250038146973,2119.750003784895,80.18118883247544
2119.7500038146973,2119.875003784895,53.045990505565015
2119.8750038146973,2120.000003784895,137.1814192721966
2120.0000038146973,2120.125003784895,243.16770817527765
2120.1250038146973,2120.250003784895,93.73283149540775
2120.2500038146973,2120.375003784895,115.52300187446826
2120.3750038146973,2120.500003784895,163.6263671656199
2120.5000038146973,2120.625003784895,258.07916595437416
2120.6250038146973,2120.750003784895,823.0117622182304
2120.7500038146973,2120.875003784895,141.823552979173
2120.8750038146973,2121.000003784895,130.071019166078
2121.0000038146973,2121.125003784895,418.4225446146326
2121.1250038146973,2121.250003784895,379.2061287985778
2121.2500038146973,2121.375003784895,336.34893329383993
2121.3750038146973,2121.500003784895,116.78520123114143
2121.5000038146973,2121.625003784895,127.09666600884555
2121.6250038146973,2121.750003784895,149.25671538664588
2121.7500038146973,2121.875003784895,156.1873603267284
2121.8750038146973,2122.000003784895,118.1820671662482
2122.0000038146973,2122.125003784895,325.3846409242752
2122.1250038146973,2122.250003784895,308.53538911680454
2122.2500038146973,2122.375003784895,300.505570216322
2122.3750038146973,2122.500003784895,457.5261822479719
2122.5000038146973,2122.625003784895,434.05884483041405
2122.6250038146973,2122.750003784895,310.06601214621236
2122.7500038146973,2122.875003784895,218.31822704798896
2122.8750038146973,2123.000003784895,269.2803332937785
2123.0000038146973,2123.125003784895,206.3420897275602
2123.1250038146973,2123.250003784895,207.70224396765775
2123.2500038146973,2123.375003784895,137.52065900389385
2123.3750038146973,2123.500003784895,140.5707689936584
2123.5000038146973,2123.625003784895,122.0580359244614
2123.6250038146973,2123.750003784895,630.2822947901057
2123.7500038146973,2123.875003784895,496.1341312511486
2123.8750038146973,2124.000003784895,350.749092838359
2124.0000038146973,2124.125003784895,330.0473905098205
2124.1250038146973,2124.250003784895,298.89687263897514
2124.2500038146973,2124.375003784895,86.14074839798002
2124.3750038146973,2124.500003784895,77.88117872019649
rfi_bin_bots,rfi_bin_tops,kurt
2156.5000038146973,2156.625003784895,2424.171383004618
2156.6250038146973,2156.750003784895,2242.782386528592
2156.7500038146973,2156.875003784895,6732.768616679902
2156.8750038146973,2157.000003784895,5822.291321135957
2157.3750038146973,2157.500003784895,11070.354034851804
2158.8750038146973,2159.000003784895,5.084949445250183
2159.0000038146973,2159.125003784895,5.076250352108454
2159.8750038146973,2160.000003784895,17.225081135041005
2160.0000038146973,2160.125003784895,6879.847318256396
2160.7500038146973,2160.875003784895,8.884878085125507
2160.8750038146973,2161.000003784895,63.83534951903461
2161.0000038146973,2161.125003784895,58.39722187396226
2161.1250038146973,2161.250003784895,38.30348212049802
2161.8750038146973,2162.000003784895,72.63609840651897
2162.0000038146973,2162.125003784895,39.429975850502466
2162.1250038146973,2162.250003784895,6.019991275853238
2162.7500038146973,2162.875003784895,20.335277037429947
2162.8750038146973,2163.000003784895,78.33007172700829
2163.0000038146973,2163.125003784895,60.2882665932441
2163.1250038146973,2163.250003784895,16.130741031051492
2163.7500038146973,2163.875003784895,17.171299436798364
2163.8750038146973,2164.000003784895,78.51385835055963
2164.0000038146973,2164.125003784895,178.67696228973153
2164.1250038146973,2164.250003784895,29.575363512691958
2164.7500038146973,2164.875003784895,18.642515412527928
2164.8750038146973,2165.000003784895,58.764408797687345
2165.0000038146973,2165.125003784895,56.982747561552536
2165.1250038146973,2165.250003784895,30.96184164014177
2165.7500038146973,2165.875003784895,61.54584529593619
2165.8750038146973,2166.000003784895,64.77723010841439
2166.0000038146973,2166.125003784895,87.96095165609692
2166.1250038146973,2166.250003784895,15.452910339845225
2166.7500038146973,2166.875003784895,6.887066383761228
2166.8750038146973,2167.000003784895,28.814150728580582
2167.0000038146973,2167.125003784895,38.98996429048472
2167.1250038146973,2167.250003784895,9.779837637834609
2167.7500038146973,2167.875003784895,5.289769757164381
2167.8750038146973,2168.000003784895,39.948417325735925
2168.0000038146973,2168.125003784895,48.33438483266984
2168.7500038146973,2168.875003784895,6.870795099585807
2168.8750038146973,2169.000003784895,37.192019210498906
2169.0000038146973,2169.125003784895,35.4894095358065
2169.1250038146973,2169.250003784895,8.316509962638127
2169.5000038146973,2169.625003784895,402.39442924654594
2169.6250038146973,2169.750003784895,224.86887747536275
2169.7500038146973,2169.875003784895,173.95153548351513
2169.8750038146973,2170.000003784895,67.79351990270206
2170.0000038146973,2170.125003784895,97.71797736322979
2170.1250038146973,2170.250003784895,6.333304210832848
2170.2500038146973,2170.375003784895,22.16896253936068
2170.3750038146973,2170.500003784895,580.984273461494
2170.5000038146973,2170.625003784895,87.67112992326804
2170.6250038146973,2170.750003784895,209.85691202891437
2170.7500038146973,2170.875003784895,145.38530653778827
2170.8750038146973,2171.000003784895,124.83039535933109
2171.0000038146973,2171.125003784895,143.58193687608073
2171.1250038146973,2171.250003784895,482.53428602563287
2171.2500038146973,2171.375003784895,495.8172116274892
2171.3750038146973,2171.500003784895,249.84615205851958
2171.5000038146973,2171.625003784895,297.7585913943093
2171.6250038146973,2171.750003784895,147.3940142799631
2171.7500038146973,2171.875003784895,88.26336945328504
2171.8750038146973,2172.000003784895,107.70567826896718
2172.0000038146973,2172.125003784895,77.68818947689405
2172.1250038146973,2172.250003784895,133.81457244791383
2172.2500038146973,2172.375003784895,96.29109085393108
2172.3750038146973,2172.500003784895,93.90432073769226
2172.5000038146973,2172.625003784895,115.72990493694108
2172.6250038146973,2172.750003784895,214.40318299278348
2172.7500038146973,2172.875003784895,99.47462974474001
2172.8750038146973,2173.000003784895,102.4771425834878
2173.0000038146973,2173.125003784895,195.26886789054996
2173.1250038146973,2173.250003784895,120.08191165511488
2173.2500038146973,2173.375003784895,108.91038996570902
2173.3750038146973,2173.500003784895,80.00968353222163
2173.5000038146973,2173.625003784895,145.19701067588616
2173.6250038146973,2173.750003784895,130.94929560175817
2173.7500038146973,2173.875003784895,253.88403815151196
2173.8750038146973,2174.000003784895,278.3241703786479
2174.0000038146973,2174.125003784895,127.13014431264239
2174.1250038146973,2174.250003784895,156.30988467778045
2174.2500038146973,2174.375003784895,72.94309768366126
2174.3750038146973,2174.500003784895,131.53333610065621
2174.5000038146973,2174.625003784895,56.92526537497035
2174.6250038146973,2174.750003784895,99.98668267146435
2174.7500038146973,2174.875003784895,164.66515965406225
2174.8750038146973,2175.000003784895,146.7671153329661
2175.0000038146973,2175.125003784895,151.898086687347
2175.1250038146973,2175.250003784895,112.16683443747446
2175.2500038146973,2175.375003784895,110.44099366812473
2175.3750038146973,2175.500003784895,91.14286863324699
2175.5000038146973,2175.625003784895,76.39969408090796
2175.6250038146973,2175.750003784895,264.44125279324913
2175.7500038146973,2175.875003784895,146.36929224650305
2175.8750038146973,2176.000003784895,158.09701648574526
2176.0000038146973,2176.125003784895,93.69819374770705
2176.1250038146973,2176.250003784895,126.87932669891953
